longitude,latitude,time,sst,,,sst
106.9,19.9,16/08/2023 12:00,303.46665,,,30.31665
106.9,19.9,17/08/2023 12:00,303.874121,,,30.724121
106.9,19.9,18/08/2023 12:00,303.930212,,,30.780212
106.9,19.9,19/08/2023 12:00,303.804877,,,30.654877
106.9,19.9,20/08/2023 12:00,303.673804,,,30.523804
106.9,19.9,21/08/2023 12:00,303.40824,,,30.25824
106.9,19.9,22/08/2023 12:00,303.65064,,,30.50064
106.9,19.9,23/08/2023 12:00,303.779791,,,30.629791
106.9,19.9,24/08/2023 12:00,303.830145,,,30.680145
106.9,19.9,25/08/2023 12:00,303.841406,,,30.691406
106.9,19.9,26/08/2023 12:00,303.604315,,,30.454315
106.9,19.9,27/08/2023 12:00,303.84397,,,30.69397
106.9,19.9,28/08/2023 12:00,303.718817,,,30.568817
106.9,19.9,29/08/2023 12:00,303.64002,,,30.49002
106.9,19.9,30/08/2023 12:00,303.325385,,,30.175385
106.9,19.9,31/08/2023 12:00,303.362555,,,30.212555
106.9,19.9,1/09/2023 12:00,303.35343,,,30.20343
106.9,19.9,2/09/2023 12:00,303.367041,,,30.217041
106.9,19.9,3/09/2023 12:00,303.249976,,,30.099976
106.9,19.9,4/09/2023 12:00,303.080023,,,29.930023
106.9,19.9,5/09/2023 12:00,302.759222,,,29.609222
106.9,19.9,6/09/2023 12:00,302.648566,,,29.498566
106.9,19.9,7/09/2023 12:00,302.640692,,,29.490692
106.9,19.9,8/09/2023 12:00,303.046667,,,29.896667
106.9,19.9,9/09/2023 12:00,303.23957,,,30.08957
106.9,19.9,10/09/2023 12:00,303.167548,,,30.017548
106.9,19.9,11/09/2023 12:00,303.067694,,,29.917694
106.9,19.9,12/09/2023 12:00,302.978278,,,29.828278
106.9,19.9,13/09/2023 12:00,302.806189,,,29.656189
106.9,19.9,14/09/2023 12:00,302.775183,,,29.625183
106.9,19.9,15/09/2023 12:00,302.544257,,,29.394257
106.9,19.9,16/09/2023 12:00,302.83634,,,29.68634
106.9,19.9,17/09/2023 12:00,302.600317,,,29.450317
106.9,19.9,18/09/2023 12:00,302.704413,,,29.554413
106.9,19.9,19/09/2023 12:00,302.84571,,,29.69571
106.9,19.9,20/09/2023 12:00,303.153113,,,30.003113
106.9,19.9,21/09/2023 12:00,303.496619,,,30.346619
106.9,19.9,22/09/2023 12:00,303.747717,,,30.597717
106.9,19.9,23/09/2023 12:00,303.210028,,,30.060028
106.9,19.9,24/09/2023 12:00,303.27378,,,30.12378
106.9,19.9,25/09/2023 12:00,303.145026,,,29.995026
106.9,19.9,26/09/2023 12:00,302.658972,,,29.508972
106.9,19.9,27/09/2023 12:00,302.669165,,,29.519165
106.9,19.9,28/09/2023 12:00,302.183936,,,29.033936
106.9,19.9,29/09/2023 12:00,302.272314,,,29.122314
106.9,19.9,30/09/2023 12:00,302.755835,,,29.605835
106.9,19.9,1/10/2023 12:00,302.79981,,,29.64981
106.9,19.9,2/10/2023 12:00,303.03498,,,29.88498
106.9,19.9,3/10/2023 12:00,303.03498,,,29.88498
106.9,19.9,4/10/2023 12:00,303.03498,,,29.88498
106.9,19.9,5/10/2023 12:00,303.809332,,,30.659332
106.9,19.9,6/10/2023 12:00,303.666357,,,30.516357
106.9,19.9,7/10/2023 12:00,302.909857,,,29.759857
106.9,19.9,8/10/2023 12:00,302.414008,,,29.264008
106.9,19.9,9/10/2023 12:00,302.485602,,,29.335602
106.9,19.9,10/10/2023 12:00,302.370673,,,29.220673
106.9,19.9,11/10/2023 12:00,302.076453,,,28.926453
106.9,19.9,12/10/2023 12:00,301.931982,,,28.781982
106.9,19.9,13/10/2023 12:00,301.725073,,,28.575073
106.9,19.9,14/10/2023 12:00,301.642004,,,28.492004
106.9,19.9,15/10/2023 12:00,301.646033,,,28.496033
106.9,19.9,16/10/2023 12:00,301.395789,,,28.245789
106.9,19.9,17/10/2023 12:00,301.427008,,,28.277008
106.9,19.9,18/10/2023 12:00,301.427008,,,28.277008
106.9,19.9,19/10/2023 12:00,301.203314,,,28.053314
106.9,19.9,20/10/2023 12:00,301.317603,,,28.167603
106.9,19.9,21/10/2023 12:00,301.130255,,,27.980255
106.9,19.9,22/10/2023 12:00,300.963904,,,27.813904
106.9,19.9,23/10/2023 12:00,300.646521,,,27.496521
106.9,19.9,24/10/2023 12:00,300.863196,,,27.713196
106.9,19.9,25/10/2023 12:00,300.554938,,,27.404938
106.9,19.9,26/10/2023 12:00,300.685187,,,27.535187
106.9,19.9,27/10/2023 12:00,300.67414,,,27.52414
106.9,19.9,28/10/2023 12:00,300.70429,,,27.55429
106.9,19.9,29/10/2023 12:00,300.521826,,,27.371826
106.9,19.9,30/10/2023 12:00,300.351874,,,27.201874
106.9,19.9,31/10/2023 12:00,300.297675,,,27.147675
106.9,19.9,1/11/2023 12:00,300.212073,,,27.062073
106.9,19.9,2/11/2023 12:00,300.17658,,,27.02658
106.9,19.9,3/11/2023 12:00,300.577887,,,27.427887
106.9,19.9,4/11/2023 12:00,300.761023,,,27.611023
106.9,19.9,5/11/2023 12:00,300.755927,,,27.605927
106.9,19.9,6/11/2023 12:00,300.693457,,,27.543457
106.9,19.9,7/11/2023 12:00,300.42835,,,27.27835
106.9,19.9,8/11/2023 12:00,300.56217,,,27.41217
106.9,19.9,9/11/2023 12:00,300.628241,,,27.478241
106.9,19.9,10/11/2023 12:00,300.741278,,,27.591278
106.9,19.9,11/11/2023 12:00,300.957526,,,27.807526
106.9,19.9,12/11/2023 12:00,300.783972,,,27.633972
106.9,19.9,13/11/2023 12:00,300.584906,,,27.434906
106.9,19.9,14/11/2023 12:00,300.216956,,,27.066956
106.9,19.9,15/11/2023 12:00,300.101385,,,26.951385
106.9,19.9,16/11/2023 12:00,299.636786,,,26.486786
106.9,19.9,17/11/2023 12:00,299.3776,,,26.2276
106.9,19.9,18/11/2023 12:00,299.381842,,,26.231842
106.9,19.9,19/11/2023 12:00,299.081244,,,25.931244
106.9,19.9,20/11/2023 12:00,298.835455,,,25.685455
106.9,19.9,21/11/2023 12:00,298.876044,,,25.726044
106.9,19.9,22/11/2023 12:00,298.803809,,,25.653809
106.9,19.9,23/11/2023 12:00,298.932318,,,25.782318
106.9,19.9,24/11/2023 12:00,298.870093,,,25.720093
106.9,19.9,25/11/2023 12:00,298.765143,,,25.615143
106.9,19.9,26/11/2023 12:00,298.615576,,,25.465576
106.9,19.9,27/11/2023 12:00,298.624518,,,25.474518
106.9,19.9,28/11/2023 12:00,298.588812,,,25.438812
106.9,19.9,29/11/2023 12:00,298.519354,,,25.369354
106.9,19.9,30/11/2023 12:00,298.318365,,,25.168365
106.9,19.9,1/12/2023 12:00,298.108282,,,24.958282
106.9,19.9,2/12/2023 12:00,297.873938,,,24.723938
106.9,19.9,3/12/2023 12:00,297.917914,,,24.767914
106.9,19.9,4/12/2023 12:00,297.393622,,,24.243622
106.9,19.9,5/12/2023 12:00,297.656409,,,24.506409
106.9,19.9,6/12/2023 12:00,297.53681,,,24.38681
106.9,19.9,7/12/2023 12:00,297.5521,,,24.4021
106.9,19.9,8/12/2023 12:00,297.620306,,,24.470306
106.9,19.9,9/12/2023 12:00,297.695929,,,24.545929
106.9,19.9,10/12/2023 12:00,297.574622,,,24.424622
106.9,19.9,11/12/2023 12:00,297.369604,,,24.219604
106.9,19.9,12/12/2023 12:00,297.765814,,,24.615814
106.9,19.9,13/12/2023 12:00,297.774756,,,24.624756
106.9,19.9,14/12/2023 12:00,297.839545,,,24.689545
106.9,19.9,15/12/2023 12:00,298.019476,,,24.869476
106.9,19.9,16/12/2023 12:00,297.52088,,,24.37088
106.9,19.9,17/12/2023 12:00,297.406378,,,24.256378
106.9,19.9,18/12/2023 12:00,297.22727,,,24.07727
106.9,19.9,19/12/2023 12:00,297.026312,,,23.876312
106.9,19.9,20/12/2023 12:00,296.65644,,,23.50644
106.9,19.9,21/12/2023 12:00,296.589117,,,23.439117
106.9,19.9,22/12/2023 12:00,295.963904,,,22.813904
106.9,19.9,23/12/2023 12:00,295.63291,,,22.48291
106.9,19.9,24/12/2023 12:00,295.591284,,,22.441284
106.9,19.9,25/12/2023 12:00,294.748297,,,21.598297
106.9,19.9,26/12/2023 12:00,294.670355,,,21.520355
106.9,19.9,27/12/2023 12:00,294.387366,,,21.237366
106.9,19.9,28/12/2023 12:00,294.512305,,,21.362305
106.9,19.9,29/12/2023 12:00,294.524603,,,21.374603
106.9,19.9,30/12/2023 12:00,294.53501,,,21.38501
106.9,19.9,31/12/2023 12:00,294.717078,,,21.567078
106.9,19.9,1/01/2024 12:00,294.7685,,,21.6185
106.9,19.9,2/01/2024 12:00,294.901495,,,21.751495
106.9,19.9,3/01/2024 12:00,294.834784,,,21.684784
106.9,19.9,4/01/2024 12:00,294.584082,,,21.434082
106.9,19.9,5/01/2024 12:00,294.766364,,,21.616364
106.9,19.9,6/01/2024 12:00,294.823737,,,21.673737
106.9,19.9,7/01/2024 12:00,294.994116,,,21.844116
106.9,19.9,8/01/2024 12:00,295.250311,,,22.100311
106.9,19.9,9/01/2024 12:00,295.211432,,,22.061432
106.9,19.9,10/01/2024 12:00,295.105627,,,21.955627
106.9,19.9,11/01/2024 12:00,295.140692,,,21.990692
106.9,19.9,12/01/2024 12:00,295.097357,,,21.947357
106.9,19.9,13/01/2024 12:00,295.137701,,,21.987701
106.9,19.9,14/01/2024 12:00,295.027686,,,21.877686
106.9,19.9,15/01/2024 12:00,295.09394,,,21.94394
106.9,19.9,16/01/2024 12:00,294.946509,,,21.796509
106.9,19.9,17/01/2024 12:00,295.358862,,,22.208862
106.9,19.9,18/01/2024 12:00,295.535193,,,22.385193
106.9,19.9,19/01/2024 12:00,295.634833,,,22.484833
106.9,19.9,20/01/2024 12:00,295.538367,,,22.388367
106.9,19.9,21/01/2024 12:00,295.500342,,,22.350342
106.9,19.9,22/01/2024 12:00,295.403052,,,22.253052
106.9,19.9,23/01/2024 12:00,295.286627,,,22.136627
106.9,19.9,24/01/2024 12:00,295.12284,,,21.97284
106.9,19.9,25/01/2024 12:00,295.05039,,,21.90039
106.9,19.9,26/01/2024 12:00,294.860052,,,21.710052
106.9,19.9,27/01/2024 12:00,294.587927,,,21.437927
106.9,19.9,28/01/2024 12:00,294.324072,,,21.174072
106.9,19.9,29/01/2024 12:00,294.021552,,,20.871552
106.9,19.9,30/01/2024 12:00,293.920844,,,20.770844
106.9,19.9,31/01/2024 12:00,293.665503,,,20.515503
106.9,19.9,1/02/2024 12:00,293.750464,,,20.600464
106.9,19.9,2/02/2024 12:00,293.76621,,,20.61621
106.9,19.9,3/02/2024 12:00,293.827582,,,20.677582
106.9,19.9,4/02/2024 12:00,294.68012,,,21.53012
106.9,19.9,5/02/2024 12:00,294.621924,,,21.471924
106.9,19.9,6/02/2024 12:00,294.355719,,,21.205719
106.9,19.9,7/02/2024 12:00,293.982886,,,20.832886
106.9,19.9,8/02/2024 12:00,293.887701,,,20.737701
106.9,19.9,9/02/2024 12:00,293.79212,,,20.64212
106.9,19.9,10/02/2024 12:00,293.457312,,,20.307312
106.9,19.9,11/02/2024 12:00,293.353644,,,20.203644
106.9,19.9,12/02/2024 12:00,293.369147,,,20.219147
106.9,19.9,13/02/2024 12:00,293.314978,,,20.164978
106.9,19.9,14/02/2024 12:00,293.6294,,,20.4794
106.9,19.9,15/02/2024 12:00,293.571387,,,20.421387
106.9,19.9,16/02/2024 12:00,293.784674,,,20.634674
106.9,19.9,17/02/2024 12:00,293.873267,,,20.723267
106.9,19.9,18/02/2024 12:00,294.183844,,,21.033844
106.9,19.9,19/02/2024 12:00,294.281592,,,21.131592
106.9,19.9,20/02/2024 12:00,294.434546,,,21.284546
106.9,19.9,21/02/2024 12:00,294.543951,,,21.393951
106.9,19.9,22/02/2024 12:00,294.512305,,,21.362305
106.9,19.9,23/02/2024 12:00,294.320044,,,21.170044
106.9,19.9,24/02/2024 12:00,294.026648,,,20.876648
106.9,19.9,25/02/2024 12:00,293.831854,,,20.681854
106.9,19.9,26/02/2024 12:00,293.910223,,,20.760223
106.9,19.9,27/02/2024 12:00,293.826971,,,20.676971
106.9,19.9,28/02/2024 12:00,293.68122,,,20.53122
106.9,19.9,29/02/2024 12:00,293.546332,,,20.396332
106.9,19.9,1/03/2024 12:00,273.15,,,
106.9,19.9,2/03/2024 12:00,273.15,,,
106.9,19.9,3/03/2024 12:00,273.15,,,
106.9,19.9,4/03/2024 12:00,273.15,,,
106.9,19.9,5/03/2024 12:00,273.15,,,
106.9,19.9,6/03/2024 12:00,273.15,,,
106.9,19.9,7/03/2024 12:00,273.15,,,
106.9,19.9,8/03/2024 12:00,273.15,,,
106.9,19.9,9/03/2024 12:00,273.15,,,
106.9,19.9,10/03/2024 12:00,273.15,,,
106.9,19.9,11/03/2024 12:00,273.15,,,
106.9,19.9,12/03/2024 12:00,273.15,,,
106.9,19.9,13/03/2024 12:00,273.15,,,
106.9,19.9,14/03/2024 12:00,273.15,,,
106.9,19.9,15/03/2024 12:00,273.15,,,
106.9,19.9,16/03/2024 12:00,273.15,,,
106.9,19.9,17/03/2024 12:00,273.15,,,
106.9,19.9,18/03/2024 12:00,273.15,,,
106.9,19.9,19/03/2024 12:00,273.15,,,
106.9,19.9,20/03/2024 12:00,273.15,,,
106.9,19.9,21/03/2024 12:00,273.15,,,
106.9,19.9,22/03/2024 12:00,273.15,,,
106.9,19.9,23/03/2024 12:00,273.15,,,
106.9,19.9,24/03/2024 12:00,273.15,,,
106.9,19.9,25/03/2024 12:00,273.15,,,
106.9,19.9,26/03/2024 12:00,273.15,,,
106.9,19.9,27/03/2024 12:00,273.15,,,
106.9,19.9,28/03/2024 12:00,273.15,,,
106.9,19.9,29/03/2024 12:00,273.15,,,
106.9,19.9,30/03/2024 12:00,273.15,,,
106.9,19.9,31/03/2024 12:00,273.15,,,
106.9,19.9,1/04/2024 12:00,273.15,,,
106.9,19.9,2/04/2024 12:00,273.15,,,
106.9,19.9,3/04/2024 12:00,273.15,,,
106.9,19.9,4/04/2024 12:00,273.15,,,
106.9,19.9,5/04/2024 12:00,273.15,,,
106.9,19.9,6/04/2024 12:00,273.15,,,
106.9,19.9,7/04/2024 12:00,273.15,,,
106.9,19.9,8/04/2024 12:00,273.15,,,
106.9,19.9,9/04/2024 12:00,273.15,,,
106.9,19.9,10/04/2024 12:00,273.15,,,
106.9,19.9,11/04/2024 12:00,273.15,,,
106.9,19.9,12/04/2024 12:00,273.15,,,
106.9,19.9,13/04/2024 12:00,273.15,,,
106.9,19.9,14/04/2024 12:00,273.15,,,
106.9,19.9,15/04/2024 12:00,273.15,,,
106.9,19.9,16/04/2024 12:00,273.15,,,
106.9,19.9,17/04/2024 12:00,273.15,,,
106.9,19.9,18/04/2024 12:00,273.15,,,
106.9,19.9,19/04/2024 12:00,273.15,,,
106.9,19.9,20/04/2024 12:00,273.15,,,
106.9,19.9,21/04/2024 12:00,273.15,,,
106.9,19.9,22/04/2024 12:00,273.15,,,
106.9,19.9,23/04/2024 12:00,273.15,,,
106.9,19.9,24/04/2024 12:00,273.15,,,
106.9,19.9,25/04/2024 12:00,273.15,,,
106.9,19.9,26/04/2024 12:00,273.15,,,
106.9,19.9,27/04/2024 12:00,273.15,,,
106.9,19.9,28/04/2024 12:00,273.15,,,
106.9,19.9,29/04/2024 12:00,273.15,,,
106.9,19.9,30/04/2024 12:00,273.15,,,
106.9,19.9,1/05/2024 12:00,273.15,,,
106.9,19.9,2/05/2024 12:00,273.15,,,
106.9,19.9,3/05/2024 12:00,273.15,,,
106.9,19.9,4/05/2024 12:00,273.15,,,
106.9,19.9,5/05/2024 12:00,273.15,,,
106.9,19.9,6/05/2024 12:00,273.15,,,
106.9,19.9,7/05/2024 12:00,273.15,,,
106.9,19.9,8/05/2024 12:00,273.15,,,
106.9,19.9,9/05/2024 12:00,273.15,,,
106.9,19.9,10/05/2024 12:00,273.15,,,
106.9,19.9,11/05/2024 12:00,273.15,,,
106.9,19.9,12/05/2024 12:00,273.15,,,
106.9,19.9,13/05/2024 12:00,273.15,,,
106.9,19.9,14/05/2024 12:00,273.15,,,
106.9,19.9,15/05/2024 12:00,273.15,,,
106.9,19.9,16/05/2024 12:00,273.15,,,
106.9,19.9,17/05/2024 12:00,273.15,,,
106.9,19.9,18/05/2024 12:00,273.15,,,
106.9,19.9,19/05/2024 12:00,273.15,,,
106.9,19.9,20/05/2024 12:00,273.15,,,
106.9,19.9,21/05/2024 12:00,273.15,,,
106.9,19.9,22/05/2024 12:00,273.15,,,
106.9,19.9,1/01/2021 12:00,273.15,,,
106.9,19.9,2/01/2021 12:00,273.15,,,
106.9,19.9,3/01/2021 12:00,273.15,,,
106.9,19.9,4/01/2021 12:00,273.15,,,
106.9,19.9,5/01/2021 12:00,273.15,,,
106.9,19.9,6/01/2021 12:00,273.15,,,
106.9,19.9,7/01/2021 12:00,273.15,,,
106.9,19.9,8/01/2021 12:00,273.15,,,
106.9,19.9,9/01/2021 12:00,273.15,,,
106.9,19.9,10/01/2021 12:00,273.15,,,
106.9,19.9,11/01/2021 12:00,273.15,,,
106.9,19.9,12/01/2021 12:00,273.15,,,
106.9,19.9,13/01/2021 12:00,273.15,,,
106.9,19.9,14/01/2021 12:00,273.15,,,
106.9,19.9,15/01/2021 12:00,273.15,,,
106.9,19.9,16/01/2021 12:00,273.15,,,
106.9,19.9,17/01/2021 12:00,273.15,,,
106.9,19.9,18/01/2021 12:00,273.15,,,
106.9,19.9,19/01/2021 12:00,273.15,,,
106.9,19.9,20/01/2021 12:00,273.15,,,
106.9,19.9,21/01/2021 12:00,273.15,,,
106.9,19.9,22/01/2021 12:00,273.15,,,
106.9,19.9,23/01/2021 12:00,273.15,,,
106.9,19.9,24/01/2021 12:00,273.15,,,
106.9,19.9,25/01/2021 12:00,273.15,,,
106.9,19.9,26/01/2021 12:00,273.15,,,
106.9,19.9,27/01/2021 12:00,273.15,,,
106.9,19.9,28/01/2021 12:00,273.15,,,
106.9,19.9,29/01/2021 12:00,273.15,,,
106.9,19.9,30/01/2021 12:00,273.15,,,
106.9,19.9,31/01/2021 12:00,273.15,,,
106.9,19.9,1/02/2021 12:00,273.15,,,
106.9,19.9,2/02/2021 12:00,273.15,,,
106.9,19.9,3/02/2021 12:00,273.15,,,
106.9,19.9,4/02/2021 12:00,273.15,,,
106.9,19.9,5/02/2021 12:00,273.15,,,
106.9,19.9,6/02/2021 12:00,273.15,,,
106.9,19.9,7/02/2021 12:00,273.15,,,
106.9,19.9,8/02/2021 12:00,273.15,,,
106.9,19.9,9/02/2021 12:00,273.15,,,
106.9,19.9,10/02/2021 12:00,273.15,,,
106.9,19.9,11/02/2021 12:00,273.15,,,
106.9,19.9,12/02/2021 12:00,273.15,,,
106.9,19.9,13/02/2021 12:00,273.15,,,
106.9,19.9,14/02/2021 12:00,273.15,,,
106.9,19.9,15/02/2021 12:00,273.15,,,
106.9,19.9,16/02/2021 12:00,273.15,,,
106.9,19.9,17/02/2021 12:00,273.15,,,
106.9,19.9,18/02/2021 12:00,273.15,,,
106.9,19.9,19/02/2021 12:00,273.15,,,
106.9,19.9,20/02/2021 12:00,273.15,,,
106.9,19.9,21/02/2021 12:00,273.15,,,
106.9,19.9,22/02/2021 12:00,273.15,,,
106.9,19.9,23/02/2021 12:00,273.15,,,
106.9,19.9,24/02/2021 12:00,273.15,,,
106.9,19.9,25/02/2021 12:00,273.15,,,
106.9,19.9,26/02/2021 12:00,273.15,,,
106.9,19.9,27/02/2021 12:00,273.15,,,
106.9,19.9,28/02/2021 12:00,273.15,,,
106.9,19.9,1/03/2021 12:00,273.15,,,
106.9,19.9,2/03/2021 12:00,273.15,,,
106.9,19.9,3/03/2021 12:00,273.15,,,
106.9,19.9,4/03/2021 12:00,273.15,,,
106.9,19.9,5/03/2021 12:00,273.15,,,
106.9,19.9,6/03/2021 12:00,273.15,,,
106.9,19.9,7/03/2021 12:00,273.15,,,
106.9,19.9,8/03/2021 12:00,273.15,,,
106.9,19.9,9/03/2021 12:00,273.15,,,
106.9,19.9,10/03/2021 12:00,273.15,,,
106.9,19.9,11/03/2021 12:00,273.15,,,
106.9,19.9,12/03/2021 12:00,273.15,,,
106.9,19.9,13/03/2021 12:00,273.15,,,
106.9,19.9,14/03/2021 12:00,273.15,,,
106.9,19.9,15/03/2021 12:00,273.15,,,
106.9,19.9,16/03/2021 12:00,273.15,,,
106.9,19.9,17/03/2021 12:00,273.15,,,
106.9,19.9,18/03/2021 12:00,273.15,,,
106.9,19.9,19/03/2021 12:00,273.15,,,
106.9,19.9,20/03/2021 12:00,273.15,,,
106.9,19.9,21/03/2021 12:00,273.15,,,
106.9,19.9,22/03/2021 12:00,273.15,,,
106.9,19.9,23/03/2021 12:00,273.15,,,
106.9,19.9,24/03/2021 12:00,273.15,,,
106.9,19.9,25/03/2021 12:00,273.15,,,
106.9,19.9,26/03/2021 12:00,273.15,,,
106.9,19.9,27/03/2021 12:00,273.15,,,
106.9,19.9,28/03/2021 12:00,273.15,,,
106.9,19.9,29/03/2021 12:00,273.15,,,
106.9,19.9,30/03/2021 12:00,273.15,,,
106.9,19.9,31/03/2021 12:00,273.15,,,
106.9,19.9,1/04/2021 12:00,273.15,,,
106.9,19.9,2/04/2021 12:00,273.15,,,
106.9,19.9,3/04/2021 12:00,273.15,,,
106.9,19.9,4/04/2021 12:00,273.15,,,
106.9,19.9,5/04/2021 12:00,273.15,,,
106.9,19.9,6/04/2021 12:00,273.15,,,
106.9,19.9,7/04/2021 12:00,273.15,,,
106.9,19.9,8/04/2021 12:00,273.15,,,
106.9,19.9,9/04/2021 12:00,273.15,,,
106.9,19.9,10/04/2021 12:00,273.15,,,
106.9,19.9,11/04/2021 12:00,273.15,,,
106.9,19.9,12/04/2021 12:00,273.15,,,
106.9,19.9,13/04/2021 12:00,273.15,,,
106.9,19.9,14/04/2021 12:00,273.15,,,
106.9,19.9,15/04/2021 12:00,273.15,,,
106.9,19.9,16/04/2021 12:00,273.15,,,
106.9,19.9,17/04/2021 12:00,273.15,,,
106.9,19.9,18/04/2021 12:00,273.15,,,
106.9,19.9,19/04/2021 12:00,273.15,,,
106.9,19.9,20/04/2021 12:00,273.15,,,
106.9,19.9,21/04/2021 12:00,273.15,,,
106.9,19.9,22/04/2021 12:00,273.15,,,
106.9,19.9,23/04/2021 12:00,273.15,,,
106.9,19.9,24/04/2021 12:00,273.15,,,
106.9,19.9,25/04/2021 12:00,273.15,,,
106.9,19.9,26/04/2021 12:00,273.15,,,
106.9,19.9,27/04/2021 12:00,273.15,,,
106.9,19.9,28/04/2021 12:00,273.15,,,
106.9,19.9,29/04/2021 12:00,273.15,,,
106.9,19.9,30/04/2021 12:00,273.15,,,
106.9,19.9,1/05/2021 12:00,273.15,,,
106.9,19.9,2/05/2021 12:00,273.15,,,
106.9,19.9,3/05/2021 12:00,273.15,,,
106.9,19.9,4/05/2021 12:00,273.15,,,
106.9,19.9,5/05/2021 12:00,273.15,,,
106.9,19.9,6/05/2021 12:00,273.15,,,
106.9,19.9,7/05/2021 12:00,273.15,,,
106.9,19.9,8/05/2021 12:00,273.15,,,
106.9,19.9,9/05/2021 12:00,273.15,,,
106.9,19.9,10/05/2021 12:00,273.15,,,
106.9,19.9,11/05/2021 12:00,273.15,,,
106.9,19.9,12/05/2021 12:00,273.15,,,
106.9,19.9,13/05/2021 12:00,273.15,,,
106.9,19.9,14/05/2021 12:00,273.15,,,
106.9,19.9,15/05/2021 12:00,273.15,,,
106.9,19.9,16/05/2021 12:00,273.15,,,
106.9,19.9,17/05/2021 12:00,273.15,,,
106.9,19.9,18/05/2021 12:00,273.15,,,
106.9,19.9,19/05/2021 12:00,273.15,,,
106.9,19.9,20/05/2021 12:00,273.15,,,
106.9,19.9,21/05/2021 12:00,273.15,,,
106.9,19.9,22/05/2021 12:00,273.15,,,
106.9,19.9,23/05/2021 12:00,273.15,,,
106.9,19.9,24/05/2021 12:00,273.15,,,
106.9,19.9,25/05/2021 12:00,273.15,,,
106.9,19.9,26/05/2021 12:00,273.15,,,
106.9,19.9,27/05/2021 12:00,273.15,,,
106.9,19.9,28/05/2021 12:00,273.15,,,
106.9,19.9,29/05/2021 12:00,273.15,,,
106.9,19.9,30/05/2021 12:00,273.15,,,
106.9,19.9,31/05/2021 12:00,273.15,,,
106.9,19.9,1/06/2021 12:00,273.15,,,
106.9,19.9,2/06/2021 12:00,273.15,,,
106.9,19.9,3/06/2021 12:00,273.15,,,
106.9,19.9,4/06/2021 12:00,273.15,,,
106.9,19.9,5/06/2021 12:00,273.15,,,
106.9,19.9,6/06/2021 12:00,273.15,,,
106.9,19.9,7/06/2021 12:00,273.15,,,
106.9,19.9,8/06/2021 12:00,273.15,,,
106.9,19.9,9/06/2021 12:00,273.15,,,
106.9,19.9,10/06/2021 12:00,273.15,,,
106.9,19.9,11/06/2021 12:00,273.15,,,
106.9,19.9,12/06/2021 12:00,273.15,,,
106.9,19.9,13/06/2021 12:00,273.15,,,
106.9,19.9,14/06/2021 12:00,273.15,,,
106.9,19.9,15/06/2021 12:00,273.15,,,
106.9,19.9,16/06/2021 12:00,273.15,,,
106.9,19.9,17/06/2021 12:00,273.15,,,
106.9,19.9,18/06/2021 12:00,273.15,,,
106.9,19.9,19/06/2021 12:00,273.15,,,
106.9,19.9,20/06/2021 12:00,273.15,,,
106.9,19.9,21/06/2021 12:00,273.15,,,
106.9,19.9,22/06/2021 12:00,273.15,,,
106.9,19.9,23/06/2021 12:00,273.15,,,
106.9,19.9,24/06/2021 12:00,273.15,,,
106.9,19.9,25/06/2021 12:00,273.15,,,
106.9,19.9,26/06/2021 12:00,273.15,,,
106.9,19.9,27/06/2021 12:00,273.15,,,
106.9,19.9,28/06/2021 12:00,273.15,,,
106.9,19.9,29/06/2021 12:00,273.15,,,
106.9,19.9,30/06/2021 12:00,273.15,,,
106.9,19.9,1/07/2021 12:00,273.15,,,
106.9,19.9,2/07/2021 12:00,273.15,,,
106.9,19.9,3/07/2021 12:00,273.15,,,
106.9,19.9,4/07/2021 12:00,273.15,,,
106.9,19.9,5/07/2021 12:00,273.15,,,
106.9,19.9,6/07/2021 12:00,273.15,,,
106.9,19.9,7/07/2021 12:00,273.15,,,
106.9,19.9,8/07/2021 12:00,273.15,,,
106.9,19.9,9/07/2021 12:00,273.15,,,
106.9,19.9,10/07/2021 12:00,273.15,,,
106.9,19.9,11/07/2021 12:00,273.15,,,
106.9,19.9,12/07/2021 12:00,273.15,,,
106.9,19.9,13/07/2021 12:00,273.15,,,
106.9,19.9,14/07/2021 12:00,273.15,,,
106.9,19.9,15/07/2021 12:00,273.15,,,
106.9,19.9,16/07/2021 12:00,273.15,,,
106.9,19.9,17/07/2021 12:00,273.15,,,
106.9,19.9,18/07/2021 12:00,273.15,,,
106.9,19.9,19/07/2021 12:00,273.15,,,
106.9,19.9,20/07/2021 12:00,273.15,,,
106.9,19.9,21/07/2021 12:00,273.15,,,
106.9,19.9,22/07/2021 12:00,273.15,,,
106.9,19.9,23/07/2021 12:00,273.15,,,
106.9,19.9,24/07/2021 12:00,273.15,,,
106.9,19.9,25/07/2021 12:00,273.15,,,
106.9,19.9,26/07/2021 12:00,273.15,,,
106.9,19.9,27/07/2021 12:00,273.15,,,
106.9,19.9,28/07/2021 12:00,273.15,,,
106.9,19.9,29/07/2021 12:00,273.15,,,
106.9,19.9,30/07/2021 12:00,273.15,,,
106.9,19.9,31/07/2021 12:00,273.15,,,
106.9,19.9,1/08/2021 12:00,273.15,,,
106.9,19.9,2/08/2021 12:00,273.15,,,
106.9,19.9,3/08/2021 12:00,273.15,,,
106.9,19.9,4/08/2021 12:00,273.15,,,
106.9,19.9,5/08/2021 12:00,273.15,,,
106.9,19.9,6/08/2021 12:00,273.15,,,
